CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,TP_DEPENDENCIA,TP_LOCALIZACAO,QT_DOC_INF,QT_MAT_INF,QT_TUR_INF
32078706,CMEI JOSE HEMERLY,Vargem Alta,3,2,1.0,16.0,1.0
32081200,CMEI FAZENDA BELEM,Vargem Alta,3,2,1.0,11.0,1.0
32083823,CEET GIUSEPPE ALTOE,Vargem Alta,2,1,0.0,0.0,0.0
32059272,EMEB SANTO ANTONIO,Vargem Alta,3,2,1.0,14.0,1.0
32059280,EMEB PEDRA BRANCA,Vargem Alta,3,2,1.0,15.0,1.0
32059299,EMEB SANTANA,Vargem Alta,3,2,0.0,0.0,0.0
32059337,EMEB PROSPERIDADE,Vargem Alta,3,1,6.0,48.0,3.0
32058810,EMEB ANTONIO VAZZOLER,Vargem Alta,3,2,3.0,9.0,1.0
32058888,EMEB PEDRO MILANEZE ALTOE,Vargem Alta,3,1,0.0,0.0,0.0
32077700,CMEI ASSUMPTA ALTOE MILANEZE,Vargem Alta,3,1,11.0,180.0,10.0
32078170,EEEFM GUILHERME MILANEZE,Vargem Alta,2,1,0.0,0.0,0.0
32030037,CAEE JUTTA BATISTA DA SILVA - APAE,Venda Nova do Imigrante,4,1,0.0,0.0,0.0
32030134,EMEF CAXIXE,Venda Nova do Imigrante,3,1,0.0,0.0,0.0
32030142,EEEFM DOMINGOS PERIM,Venda Nova do Imigrante,2,1,0.0,0.0,0.0
32030150,EEEF LIBERAL ZANDONADI,Venda Nova do Imigrante,2,1,0.0,0.0,0.0
32030169,EMEIEF PINDOBAS,Venda Nova do Imigrante,3,1,7.0,65.0,3.0
32030177,EEEFM FIORAVANTE CALIMAN,Venda Nova do Imigrante,2,1,0.0,0.0,0.0
32030380,EMEI ANTONIO ROBERTO FEITOSA,Venda Nova do Imigrante,3,1,38.0,470.0,28.0
32071361,EMEI VILA DA MATA,Venda Nova do Imigrante,3,1,10.0,76.0,6.0
32071370,EMEI VOVO HELENA SOSSAI,Venda Nova do Imigrante,3,1,7.0,40.0,4.0
32071957,ESCOLA FUNDACAO DEOLINDO PERIM,Venda Nova do Imigrante,4,1,11.0,79.0,7.0
32073658,EMEI JAMES YUNG,Venda Nova do Imigrante,3,1,7.0,44.0,4.0
32073739,COOPEDUCAR CE E CULTURA SABER,Venda Nova do Imigrante,4,1,11.0,72.0,6.0
32081685,EMEI CAXIXE,Venda Nova do Imigrante,3,1,15.0,179.0,9.0
32081693,EMEI FLOR DE IPE,Venda Nova do Imigrante,3,1,9.0,76.0,6.0
32082916,EMEI VILA BETANIA,Venda Nova do Imigrante,3,1,8.0,60.0,5.0
32115032,IFES - CAMPUS VENDA NOVA DO IMIGRANTE,Venda Nova do Imigrante,1,1,0.0,0.0,0.0
32030126,EMEF ATILIO PIZZOL,Venda Nova do Imigrante,3,1,0.0,0.0,0.0
32066562,EMEI ANTENOR HONORIO PIZZOL,Venda Nova do Imigrante,3,1,17.0,159.0,9.0
32071388,EMEI JARDIM CAMARGO,Venda Nova do Imigrante,3,1,7.0,35.0,3.0
32071396,EMEI VOVO ELVIRA,Venda Nova do Imigrante,3,1,10.0,81.0,6.0
32037554,EMPEF CASTORINA RODRIGUES SIQUEIRA,Viana,3,1,0.0,0.0,0.0
32037562,EMEF JOAO PAULO SOBRINHO,Viana,3,1,0.0,0.0,0.0
32037589,EMPEF LUIZ LUBE,Viana,3,2,2.0,12.0,1.0
32037597,EMEF ULISSES DOS SANTOS FILHO,Viana,3,1,0.0,0.0,0.0
32037600,EMPEF NALY DO SACRAMENTO FREITAS,Viana,3,2,2.0,13.0,1.0
32037619,EMEF ADAMASTOR FURTADO,Viana,3,1,0.0,0.0,0.0
32037627,EMEF ALVIMAR SILVA,Viana,3,1,0.0,0.0,0.0
32037635,EMEF CONSTANTINO JOSE VIEIRA,Viana,3,1,0.0,0.0,0.0
32037651,EMEF DORIVAL BRANDAO,Viana,3,1,0.0,0.0,0.0
32037660,EMEF DR ARCILIO TONONI,Viana,3,1,0.0,0.0,0.0
32037678,EMEF DR DENIZART SANTOS,Viana,3,1,0.0,0.0,0.0
32037686,EMEF DR TANCREDO DE ALMEIDA NEVES,Viana,3,1,0.0,0.0,0.0
32037694,EMEF EUZELIA LYRIO,Viana,3,1,0.0,0.0,0.0
32037708,EMEF FRANCISCO ASSIS PEREIRA,Viana,3,1,0.0,0.0,0.0
32037724,EMEF GISLENE SILVA QUEIROZ,Viana,3,1,0.0,0.0,0.0
32037732,EMEF ORESTES SOUTO NOVAES,Viana,3,1,0.0,0.0,0.0
32037740,EMEF PADRE ANTUNES SIQUEIRA,Viana,3,1,0.0,0.0,0.0
32037767,EMEF WASHINGTON MARTINS FILHO,Viana,3,1,4.0,38.0,2.0
32037775,EEEFM MARIA DE NOVAES PINHEIRO,Viana,2,1,0.0,0.0,0.0
32037791,EEEFM NELSON VIEIRA PIMENTEL,Viana,2,1,0.0,0.0,0.0
32037805,EMEF MARCILIO DE NORONHA,Viana,3,1,0.0,0.0,0.0
32037856,EMUEF AILA PAIVA LUBE,Viana,3,2,0.0,4.0,0.0
32037899,EMUEF CECILIA MULLER HELMER,Viana,3,2,0.0,0.0,0.0
32037945,EMUEF OROZIMBO RODRIGUES DE SIQUEIRA,Viana,3,2,0.0,0.0,0.0
32037953,EMUEF PROFESSORA AGENILIA CORREA DA PENHA,Viana,3,2,0.0,0.0,0.0
32037961,EMUEF SITALZINA SOLIDADE,Viana,3,2,0.0,0.0,0.0
32037988,CMEI PROFESSORA BILUCA,Viana,3,1,20.0,289.0,15.0
32038020,CMEI CALYPIO SIQUEIRA ROCHA,Viana,3,1,44.0,648.0,30.0
32038097,CMEI MANOEL EVENCIO DE OLIVEIRA,Viana,3,1,26.0,401.0,20.0
32038119,EMUEF CANDIDA MARIA DOS SANTOS,Viana,3,2,0.0,0.0,0.0
32065027,EEEM AUGUSTO RUSCHI,Viana,2,1,0.0,0.0,0.0
32065035,EEEFM ANILIA KNAAK BUSS,Viana,2,1,0.0,0.0,0.0
32065043,CEEFMTI EWERTON MONTENEGRO GUIMARAES,Viana,2,1,0.0,0.0,0.0
32065051,EEEM IRMA DULCE LOPES PONTE,Viana,2,1,0.0,0.0,0.0
32065779,CMEI IZABEL MERSCHER HELMER,Viana,3,1,16.0,173.0,8.0
32065787,CMEI LOURDES MARIA CARVALHO CAPDEVILLE,Viana,3,1,17.0,237.0,12.0
32065817,CMEI MARIA ANTONIA DE SOUZA BRAVIM,Viana,3,1,20.0,272.0,14.0
32065825,CMEI ADELIA DE OLIVEIRA SILVA,Viana,3,1,16.0,274.0,12.0
32065833,CMEI MARIA DE LOURDES COUTINHO PASSOS,Viana,3,1,34.0,410.0,21.0
32065841,EMUEF LAVINIA VELLOZO,Viana,3,2,0.0,0.0,0.0
32065850,EMEFCM PROFESSORA DIVANETA LESSA DE MORAES,Viana,3,1,0.0,0.0,0.0
32067046,CMEI MARIA CRISTINA ZEKEL,Viana,3,1,21.0,227.0,12.0
32070187,CMEI LYDIA ELIETE DE SOUZA,Viana,3,1,23.0,303.0,14.0
32072937,EMEF SOTECO,Viana,3,1,0.0,0.0,0.0
32076142,CE TELLES KOHLER - CETEK,Viana,4,1,0.0,0.0,0.0
32079532,CMEI LIENIR TOSTA DAS NEVES,Viana,3,1,12.0,119.0,6.0
32080670,PSME I - PENITENCIARIA DE SEGURANCA MEDIA I,Viana,2,1,0.0,0.0,0.0
32080808,PSME II - PENITENCIARIA DE SEGURANCA MEDIA II,Viana,2,2,0.0,0.0,0.0
32081154,EDUCACAO INFANTIL CRESCER E SABER,Viana,4,1,2.0,46.0,5.0
32081316,EEEFM NELSON MANDELA,Viana,2,1,0.0,0.0,0.0
32081804,IFES - CAMPUS AVANCADO VIANA,Viana,1,1,0.0,0.0,0.0
32082304,CMEI GUILHERME DE ALMEIDA FILHO,Viana,3,1,15.0,181.0,10.0
32082649,CMEI JOANA BATISTA CHAGAS,Viana,3,1,22.0,269.0,13.0
32082800,EMEFCM JOAO NATALICIO ALVES PEREIRA,Viana,3,1,0.0,0.0,0.0
32082908,CMEI BOM PASTOR,Viana,3,1,16.0,180.0,10.0
32083769,CMEI JOSE CHAGAS,Viana,3,1,15.0,182.0,10.0
32096003,PSMA I-PENITENCIARIA DE SEGURANCA MAXIMA I,Viana,2,2,0.0,0.0,0.0
32096011,PSMA II-PENITENCIARIA DE SEGURANCA MAXIMA II,Viana,2,2,0.0,0.0,0.0
32100604,CMEI MARIA DA PENHA DE CASTRO NOVAES,Viana,3,1,18.0,135.0,8.0
32104006,PAES PENITENCIARIA AGRICOLA DO ES,Viana,2,1,0.0,0.0,0.0
32131003,CAEE IZAURA ZULMIRA CALAIS - APAE DE VIANA,Viana,4,1,0.0,0.0,0.0
32037643,EMEF ARACATIBA,Viana,3,1,4.0,19.0,2.0
32038100,EMUEF HERCILIA JANTORNO AZEVEDO,Viana,3,2,0.0,0.0,0.0
32038127,EMUEF DEOCLIDES PEREIRA,Viana,3,2,0.0,0.0,0.0
32006330,EEEFM PROF ANA PORTELA DE SA,Vila Pavão,2,1,0.0,0.0,0.0
32006578,EMUEF PEDRO LABAREWSKI,Vila Pavão,3,2,0.0,0.0,0.0
32007000,CEIER DE VILA PAVAO,Vila Pavão,2,2,0.0,0.0,0.0
32007019,CMEA AGOSTINHO BATISTA VELOSO,Vila Pavão,3,2,3.0,26.0,2.0
32007043,EMPEF CORREGO DO SOSSEGO,Vila Pavão,3,2,0.0,0.0,0.0
32007051,EMPEF CORREGO SANTO ESTEVAO,Vila Pavão,3,2,0.0,0.0,0.0
32007078,CMEA ARTUR PAGUNG,Vila Pavão,3,2,3.0,20.0,1.0
32007086,EMPEF SAO ROQUE DO ESTEVAO,Vila Pavão,3,2,0.0,0.0,0.0
32008694,EMPEF MARIA PAGEL STORARI,Vila Pavão,3,2,2.0,9.0,1.0
32008708,EMPEF PROFESSOR FLORENCO TRAMS,Vila Pavão,3,2,0.0,0.0,0.0
32008716,EMEF FRIDA TOHNES BUGE,Vila Pavão,3,2,0.0,0.0,0.0
32008724,EMPEF WASCHINGTON DONDONI,Vila Pavão,3,2,0.0,0.0,0.0
32008732,EMPEF FAZENDA TREVIZANI,Vila Pavão,3,2,0.0,0.0,0.0
32008740,EMPEF CORREGO DAS FLORES,Vila Pavão,3,2,0.0,0.0,0.0
32008759,EMPEFEI ANTONIO MOREIRA,Vila Pavão,3,2,0.0,0.0,0.0
32008767,EMUEF ANGELICA FIRMINO,Vila Pavão,3,2,0.0,0.0,0.0
32008791,EMUEF CABECEIRA DA LAGINHA,Vila Pavão,3,2,0.0,0.0,0.0
32008821,EMUEF CABECEIRA DO CORREGO GRANDE,Vila Pavão,3,2,0.0,0.0,0.0
32008848,EMUEF CORREGO DA CUTIEIRA,Vila Pavão,3,2,0.0,0.0,0.0
32008872,EMUEF CORREGO DO MAROTO,Vila Pavão,3,2,0.0,0.0,0.0
32008880,EMUEF CORREGO DO MUTUM,Vila Pavão,3,2,0.0,0.0,0.0
32008899,EMUEF CORREGO DO TAMANDUA,Vila Pavão,3,2,1.0,9.0,1.0
32008902,EMUEF CORREGO DO XV,Vila Pavão,3,2,0.0,0.0,0.0
32008929,EMUEF CORREGO SANTA FILOMENA,Vila Pavão,3,2,0.0,0.0,0.0
32008937,EMUEF CORREGO SAO SEBASTIAO,Vila Pavão,3,2,0.0,0.0,0.0
32062001,CMEA LUIZA SOUZA BARROS,Vila Pavão,3,2,3.0,21.0,2.0
32067194,CAEE SCHALOM,Vila Pavão,4,1,0.0,0.0,0.0
32067208,CMEI CRIARTE,Vila Pavão,3,1,12.0,156.0,8.0
32069812,EMPEF ASSENTAMENTO TRES CORACOES,Vila Pavão,3,2,0.0,0.0,0.0
32073798,EMUEF CORREGO BONITO,Vila Pavão,3,2,0.0,0.0,0.0
32075383,EMEF PROFESSORA ESTHER DA COSTA SANTOS,Vila Pavão,3,1,0.0,0.0,0.0
32080034,CEM DE APOIO A EDUCACAO ESPECIAL,Vila Pavão,3,1,0.0,0.0,0.0
32080042,CRECHE MUNICIPAL GIRASSOL,Vila Pavão,3,1,9.0,74.0,5.0
32008430,EMEI OTILIA BREDA DE MARTINS,Vila Valério,3,1,17.0,131.0,9.0
32008457,EMEIEF BERNARDO MANTOVANELLI,Vila Valério,3,2,3.0,29.0,2.0
32008481,EEEF VALERIO,Vila Valério,2,1,0.0,0.0,0.0
32008490,EMEI CINDERELA,Vila Valério,3,1,13.0,209.0,12.0
32008503,EEEFM ATILIO VIVACQUA,Vila Valério,2,1,0.0,0.0,0.0
32008520,EEUEF ALTO VALERIO,Vila Valério,2,2,0.0,0.0,0.0
32008651,EEEF FAZENDA SAO GERALDO,Vila Valério,2,2,0.0,0.0,0.0
32024126,EMUEF CORREGO VARGEM ALEGRE,Vila Valério,3,2,0.0,0.0,0.0
32024134,EEEFM FAZENDA AMORIM,Vila Valério,2,2,0.0,0.0,0.0
32024355,EMUEF CORREGO DA SAUDE,Vila Valério,3,2,0.0,0.0,0.0
32024371,EMUEF CORREGO VINTE E UM DE AGOSTO,Vila Valério,3,2,0.0,0.0,0.0
32024410,EEUEF NOVA JERUSALEM,Vila Valério,2,2,0.0,0.0,0.0
32024428,EMEIEF PARAISO NOVO,Vila Valério,3,2,3.0,21.0,2.0
32024436,EMEF ARARIBOIA,Vila Valério,3,2,0.0,0.0,0.0
32075391,EMEF VIVA KAIO FREDY DARE GRIGOLETO,Vila Valério,3,1,0.0,0.0,0.0
32079664,EMEI ATILIO FELIPPE,Vila Valério,3,2,9.0,95.0,5.0
32079729,CAEE FLORENTINO MENEGUSSI - APAE,Vila Valério,4,1,0.0,0.0,0.0
32081014,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDUCACAO RURAL CAMPONESA CONJUNTO FAMILIAR DE AGOSTINHO PARTE,Vila Valério,3,2,0.0,0.0,0.0
32082746,EMEI NORBERTO SANTANA,Vila Valério,3,1,7.0,110.0,6.0
32024142,EMEF JURAMA,Vila Valério,3,1,0.0,0.0,0.0
32024363,EMUEF CORREGO DA PEDRA ROXA,Vila Valério,3,2,0.0,0.0,0.0
32079672,EMEI NORBERTO MARCELO CHAGAS,Vila Valério,3,2,11.0,108.0,8.0
32024096,EMEIEF WELTON ALTOE CALIMAN,Vila Valério,3,2,4.0,43.0,3.0
32024177,EMEF MARIA LUIZA JORGE DOS REIS,Vila Valério,3,1,0.0,0.0,0.0
32024240,EEUEF CORREGO DO PAVAO,Vila Valério,2,2,0.0,0.0,0.0
32079680,EMEI THEREZA DE JESUS BONOMO QUEIROZ,Vila Valério,3,2,8.0,88.0,6.0
32038151,CASTELINHO ESCOLA INFANTIL,Vila Velha,4,1,0.0,0.0,0.0
32038160,CEIC,Vila Velha,4,1,0.0,0.0,0.0
32038178,CENTRO DE ENSINO CHARLES DARWIN,Vila Velha,4,1,0.0,0.0,0.0
32038194,CENTRO EDUCACIONAL PRAIA DA COSTA,Vila Velha,4,1,6.0,38.0,4.0
32038216,CE SECULO XXI,Vila Velha,4,1,0.0,0.0,0.0
32038224,COLEGIO MARISTA NOSSA SENHORA DA PENHA,Vila Velha,4,1,28.0,281.0,18.0
32038240,COLEGIO SAO JOSE,Vila Velha,4,1,17.0,217.0,14.0
32038291,EPG CANTINHO DO SABER,Vila Velha,4,1,0.0,0.0,0.0
32038321,ESCOLA DE ENSINO FUNDAMENTAL MEU PEQUENO MUNDO,Vila Velha,4,1,0.0,0.0,0.0
32038330,CENTRO EDUCACIONAL CONEXAO,Vila Velha,4,1,7.0,92.0,7.0
32038348,CE MARILEIDE LEONE,Vila Velha,4,1,0.0,0.0,0.0
32038356,UMEF ANTONIO DEBARCELLOS,Vila Velha,3,1,0.0,0.0,0.0
32038364,UMEF CECILIA MARCHESI PAVESI,Vila Velha,3,1,0.0,0.0,0.0
32038372,UMEF CEL JOAQUIM FREITAS,Vila Velha,3,1,0.0,0.0,0.0
32038380,UMEF DEP MIKEIL CHEQUER,Vila Velha,3,1,0.0,0.0,0.0
32038399,UMEF DES FERREIRA COELHO,Vila Velha,3,1,0.0,0.0,0.0
32038402,UMEF IRMA FELICIANA GARCIA,Vila Velha,3,1,0.0,0.0,0.0
32038410,UMEF PROF THELMO TORRES,Vila Velha,3,1,0.0,0.0,0.0
32038429,UMEF NAYDES BRANDAO,Vila Velha,3,1,0.0,0.0,0.0
32038437,UMEF PROF LUIZ MALIZECK,Vila Velha,3,1,0.0,0.0,0.0
32038445,UMEF PROF NICE DE PAULA A SOBRINHO,Vila Velha,3,1,0.0,0.0,0.0
32038453,UMEF PROFESSOR ERNANI SOUZA,Vila Velha,3,1,0.0,0.0,0.0
32038470,CENTRO DE EPG ITALO SCHMID,Vila Velha,4,1,0.0,0.0,0.0
32038488,EEEFM AGENOR DE SOUZA LE,Vila Velha,2,1,0.0,0.0,0.0
32038496,EEEFM FRANCELINA CARNEIRO SETUBAL,Vila Velha,2,1,0.0,0.0,0.0
32038518,ESCOLA DE E F M NACIONAL,Vila Velha,4,1,0.0,0.0,0.0
32038526,COLEGIO PIO XII,Vila Velha,4,1,7.0,76.0,4.0
32038534,EEEFM PROF GERALDO COSTA ALVES,Vila Velha,2,1,0.0,0.0,0.0
32038550,EPSG SAO JUDAS TADEU,Vila Velha,4,1,0.0,0.0,0.0
32038569,CEET VASCO COUTINHO,Vila Velha,2,1,0.0,0.0,0.0
32038607,EEE OR AUD PROFESSORA ALECIA FERREIRA COUTO,Vila Velha,2,1,0.0,0.0,0.0
32038615,ESCOLA IRMAS BOTELHO,Vila Velha,4,1,0.0,0.0,0.0
32038640,CENTRO CASTRO ALVES DE ENSINO,Vila Velha,4,1,3.0,26.0,2.0
32038658,ESCOLA CEBOLINHA,Vila Velha,4,1,0.0,0.0,0.0
32038674,CAEE - NS PENHA - EXPENHA,Vila Velha,4,1,0.0,0.0,0.0
32038682,ESCOLA CECILIA MEIRELES,Vila Velha,4,1,0.0,0.0,0.0
32038690,ESCOLA PEQUENO POLEGAR,Vila Velha,4,1,0.0,0.0,0.0
32038704,CE MESSINA,Vila Velha,4,1,4.0,28.0,4.0
32038712,CE LAMARCK,Vila Velha,4,1,0.0,0.0,0.0
32038720,ESCOLA SANTA ADAME,Vila Velha,4,1,10.0,84.0,7.0
32038739,ESCOLA SAO FRANCISCO DE ASSIS,Vila Velha,4,1,0.0,0.0,0.0
32038747,CE MACHADO DE ASSIS,Vila Velha,4,1,0.0,0.0,0.0
32038755,EEEM GODOFREDO SCHNEIDER,Vila Velha,2,1,0.0,0.0,0.0
32038763,EE - IRS - INSTITUTO DE READAPTACAO SOCIAL,Vila Velha,2,1,0.0,0.0,0.0
32038771,UMEF RUBEM BRAGA,Vila Velha,3,1,0.0,0.0,0.0
32038798,OBJETIVO SOCIEDADE EDUCACIONAL V VELHA,Vila Velha,4,1,0.0,0.0,0.0
32038801,UMEI MARIA RITA NEVES MORAES,Vila Velha,3,1,11.0,111.0,8.0
32038810,SOC ED DA PRAIA DA COSTA - SABER,Vila Velha,4,1,0.0,0.0,0.0
32038844,UMEFTI MACIONILIA MAURICIO BUENO,Vila Velha,3,1,0.0,0.0,0.0
32038879,UMEF ANTONIA MALBAR,Vila Velha,3,1,0.0,0.0,0.0
32038895,UMEF MARIO CASANOVA,Vila Velha,3,1,0.0,0.0,0.0
32038917,UMEF ANTONIO BEZERRA DE FARIAS,Vila Velha,3,1,0.0,0.0,0.0
32038933,UMEF SATURNINO RANGEL MAURO,Vila Velha,3,1,0.0,0.0,0.0
32038992,ESCOLA BEM VIVER,Vila Velha,4,1,0.0,0.0,0.0
32039000,ESCOLA ADVENTISTA DO IBES,Vila Velha,4,1,9.0,138.0,9.0
32039026,CE ELZIRA DE S CALDEIRA,Vila Velha,4,1,0.0,0.0,0.0
32039042,CESB CENTRO EDUCACIONAL SANTA BARBARA,Vila Velha,4,1,4.0,38.0,4.0
32039085,EEEM BENICIO GONCALVES,Vila Velha,2,1,0.0,0.0,0.0
32039107,UMEF PROF EMILIA DO ESP SANTO CARNEIRO,Vila Velha,3,1,0.0,0.0,0.0
32039131,UMEF IZALTINA ALMEIDA FERNANDES,Vila Velha,3,1,0.0,0.0,0.0
32039140,EPG JOSE BONIFACIO,Vila Velha,4,1,6.0,112.0,9.0
32039166,UMEF MARINA BARCELLOS SILVEIRA,Vila Velha,3,1,0.0,0.0,0.0
32039239,UMEF OFELIA ESCOBAR,Vila Velha,3,1,0.0,0.0,0.0
32039280,UMEF PROFESSOR ZALUAR DIAS,Vila Velha,3,1,0.0,0.0,0.0
32039298,UMEF PROF RAYMUNDA DE MENDONCA,Vila Velha,3,1,0.0,0.0,0.0
32039328,EPPG BRANCA DE NEVE,Vila Velha,4,1,0.0,0.0,0.0
32039352,CEEFMTI ASSISOLINA ASSIS ANDRADE,Vila Velha,2,1,0.0,0.0,0.0
32039387,EEEFM CATHARINA CHEQUER,Vila Velha,2,1,0.0,0.0,0.0
32039395,ESCOLA DE EDUCACACAO BASICA E PROFISSIONAL DOUTOR RONALDO YOUNG CARNEIRO DA ROCHA,Vila Velha,4,1,3.0,50.0,2.0
32039417,CEEFMTI PROFESSORA MAURA ABAURRE,Vila Velha,2,1,0.0,0.0,0.0
32039450,COLEGIO DUQUE DE CAXIAS,Vila Velha,4,1,0.0,0.0,0.0
32039514,NESAM NUCLEO EDUCACIONAL SANTA MONICA,Vila Velha,4,1,0.0,0.0,0.0
32039522,EU MUL SERINGAL,Vila Velha,3,2,0.0,0.0,0.0
32039590,UMEF REV WALDOMIRO MARTINS FERREIRA,Vila Velha,3,2,3.0,29.0,2.0
32039603,EEEFM JUDITH DA SILVA GOES COUTINHO,Vila Velha,2,1,0.0,0.0,0.0
32039654,CAT ARLETHE ZORZANELLI BUAIZ,Vila Velha,4,1,3.0,23.0,1.0
32039697,UMEF DANTE MICHELINI,Vila Velha,3,1,0.0,0.0,0.0
32039700,UMEF DOMINGOS JOSE MARTINS - VILA VELHA,Vila Velha,3,1,0.0,0.0,0.0
32039751,UMEF DR TANCREDO DE ALMEIDA NEVES,Vila Velha,3,1,0.0,0.0,0.0
32039760,UMEF GIL BERNARDES,Vila Velha,3,1,0.0,0.0,0.0
32039832,EPG SAO CAMILO,Vila Velha,4,1,14.0,235.0,12.0
32039867,EEEM ORMANDA GONCALVES,Vila Velha,2,1,0.0,0.0,0.0
32039875,EEEFM PADRE HUMBERTO PIACENTE,Vila Velha,2,1,0.0,0.0,0.0
32062648,EEEM PROFESSOR AGENOR RORIS,Vila Velha,2,1,0.0,0.0,0.0
32063172,CE PLATAO,Vila Velha,4,1,0.0,0.0,0.0
32063334,CE WALDEMIRO DE SOUZA OLIVEIRA,Vila Velha,4,1,0.0,0.0,0.0
32063342,CE SUZANA WESLEY,Vila Velha,4,1,0.0,0.0,0.0
32063369,CE SANTA CLARA,Vila Velha,4,1,0.0,0.0,0.0
32063385,UMEI PROF NORMILIA CUNHA DOS SANTOS,Vila Velha,3,1,19.0,578.0,24.0
32063393,CE RUI BARBOSA,Vila Velha,4,1,0.0,0.0,0.0
32063407,CE PRAIA DE ITAPUA,Vila Velha,4,1,0.0,0.0,0.0
32063440,NEP NUCLEO EDUCACIONAL PIAGET,Vila Velha,4,1,15.0,192.0,12.0
32063466,CE MOVIMENTO DO SABER,Vila Velha,4,1,4.0,26.0,2.0
32063512,CAT HELCIO REZENDE DIAS,Vila Velha,4,1,0.0,0.0,0.0
32063563,ESCOLA BATISTA BRASIL DE VILA VELHA,Vila Velha,4,1,3.0,42.0,3.0
32063598,EPPG ARTE E EDUCACAO,Vila Velha,4,1,0.0,0.0,0.0
32063601,ESCOLA APRENDER BRINCANDO,Vila Velha,4,1,0.0,0.0,0.0
32063610,CE BAHIENSE,Vila Velha,4,1,0.0,0.0,0.0
32063628,CE DINAMICO,Vila Velha,4,1,3.0,21.0,3.0
32063652,CE ELLEN G WHAITE,Vila Velha,4,1,0.0,0.0,0.0
32065523,SENAI ES - CENTRO DE EDUCACAO PROFISSIONAL HELCIO REZENDE DIAS,Vila Velha,4,1,0.0,0.0,0.0
32065973,UMEI TIA NENZINHA,Vila Velha,3,1,14.0,263.0,12.0
32065990,UMEI COMECINHO DE VIDA,Vila Velha,3,1,22.0,283.0,16.0
32066007,UMEI VOVO CECILIA,Vila Velha,3,1,13.0,108.0,8.0
32066015,UMEI CASULO VOVO,Vila Velha,3,1,12.0,116.0,7.0
32066201,UMEI SULTANY NADER VALLADARES,Vila Velha,3,1,13.0,223.0,11.0
32066228,UMEI SAO FRANCISCO DE ASSIS,Vila Velha,3,1,26.0,343.0,16.0
32066236,UMEI PROF IRINEU DA FRAGA NEVES,Vila Velha,3,1,20.0,231.0,12.0
32066244,ASSOC DE MORADORES DE NOVA AMERICA,Vila Velha,3,1,0.0,0.0,0.0
32066252,UMEI MARIA CRISTINA,Vila Velha,3,1,4.0,384.0,22.0
32066309,UMEF ALGER RIBEIRO BOSSOIS,Vila Velha,3,1,0.0,0.0,0.0
32066627,UMEI LUIZ AUGUSTO AGUIRRE SILVA,Vila Velha,3,1,33.0,458.0,22.0
32067259,COLEGIO ATENEU DO ESPIRITO SANTO,Vila Velha,4,1,0.0,0.0,0.0
32067267,CE TALES DE MILETO,Vila Velha,4,1,0.0,0.0,0.0
32067453,UMEI PROFESSORA EUPHELIA MOREIRA VIEIRA - PARAISO INFANTIL,Vila Velha,3,1,16.0,239.0,12.0
32067470,UMEI TIA JANDIRA,Vila Velha,3,1,13.0,123.0,8.0
32067488,UMEI MARIA NUNES LIMA,Vila Velha,3,1,14.0,155.0,8.0
32068336,ESCOLA COBE - COLEGIO BRASILEIRO DE EXCELENCIA - UNIDADE VILA VELHA,Vila Velha,4,1,6.0,32.0,3.0
32068476,UMEI SANTA RITA DE CASSIA,Vila Velha,3,1,7.0,166.0,8.0
32068832,CENTRO PSICO PEDAGOGICO DA INFANCIA,Vila Velha,4,1,0.0,0.0,0.0
32068840,CE ARNULPHO VIEIRA,Vila Velha,4,1,0.0,0.0,0.0
32069774,CE MICHELANGELO,Vila Velha,4,1,0.0,0.0,0.0
32069928,UNIVERSO DO ENSINO NOVO MILENIO,Vila Velha,4,1,0.0,0.0,0.0
32069936,COLEGIO SANTA CATARINA,Vila Velha,4,1,2.0,22.0,1.0
32070110,CE SANTO ANDRE,Vila Velha,4,1,0.0,0.0,0.0
32070799,UMEI TEREZINHA A PAGOTTI,Vila Velha,3,1,10.0,190.0,10.0
32071485,UMEF PROFESSOR DARCY RIBEIRO,Vila Velha,3,1,0.0,0.0,0.0
32071531,UMEF MARIA LUIZA DOS SANTOS VELLOZO,Vila Velha,3,1,0.0,0.0,0.0
32071728,UMEF SENADOR JOAO DE MEDEIROS CALMON,Vila Velha,3,1,0.0,0.0,0.0
32071892,UEI SAO PAULO DA CRUZ,Vila Velha,4,1,0.0,0.0,0.0
32073003,ESCOLA EDWARD DODD LTDA,Vila Velha,4,1,6.0,71.0,3.0
32073011,CE LIRIOS DO CAMPO,Vila Velha,4,1,0.0,0.0,0.0
32073917,CRECHE SEMENTINHA,Vila Velha,4,1,0.0,0.0,0.0
32073933,CE CLOVIS CAMARGO,Vila Velha,4,1,0.0,0.0,0.0
32073941,CRECHE COELINHO SABIDO,Vila Velha,4,1,0.0,0.0,0.0
32073950,CEI PLAYGROUND,Vila Velha,4,1,0.0,0.0,0.0
32073968,CE INTERACAO,Vila Velha,4,1,7.0,81.0,6.0
32073976,CRECHE SOLDADINHO DE DEUS,Vila Velha,4,1,0.0,0.0,0.0
32074212,UMEFTI PROFESSOR RUBENS JOSE VERVLOET GOMES,Vila Velha,3,1,0.0,0.0,0.0
32074492,AMIE PRO CRIANCAS CARENTES,Vila Velha,4,1,0.0,0.0,0.0
